student_id,name,email,phone,department_id,pride,class_number,track,survey_round_id,first_choice_id,second_choice_id,decision_status_id,decision_scale
2026990844,백지유,student020@hanyang.ac.kr,010-3506-8135,102,L,1,자연계열,1,306,402,1,2
2026990844,백지유,student020@hanyang.ac.kr,010-3506-8135,102,L,1,자연계열,2,306,402,2,3
2026835244,양하은,student021@hanyang.ac.kr,010-9004-4937,100,L,1,인문사회계열,1,601,602,3,3
2026835244,양하은,student021@hanyang.ac.kr,010-9004-4937,100,L,1,인문사회계열,2,602,601,3,3
2026301939,조하린,student022@hanyang.ac.kr,010-8933-5530,101,L,1,인문사회계열,1,600,601,1,5
2026301939,조하린,student022@hanyang.ac.kr,010-8933-5530,101,L,1,인문사회계열,2,601,600,3,5
2026592198,황지호,student023@hanyang.ac.kr,010-2070-7565,101,L,1,인문사회계열,1,501,500,1,5
2026592198,황지호,student023@hanyang.ac.kr,010-2070-7565,101,L,1,인문사회계열,2,501,500,2,5
2026420214,조예린,student024@hanyang.ac.kr,010-4457-5335,100,L,1,인문사회계열,1,601,801,2,5
2026420214,조예린,student024@hanyang.ac.kr,010-4457-5335,100,L,1,인문사회계열,2,601,801,2,5
2026718439,정연우,student025@hanyang.ac.kr,010-3330-2169,102,L,1,자연계열,1,407,208,2,2
2026718439,정연우,student025@hanyang.ac.kr,010-3330-2169,102,L,1,자연계열,2,208,407,3,4
2026391668,황서연,student026@hanyang.ac.kr,010-7690-6460,102,L,1,자연계열,1,304,306,1,3
2026391668,황서연,student026@hanyang.ac.kr,010-7690-6460,102,L,1,자연계열,2,304,306,3,4
2026896907,문채원,student027@hanyang.ac.kr,010-2989-1472,101,L,1,인문사회계열,1,801,700,1,1
2026896907,문채원,student027@hanyang.ac.kr,010-2989-1472,101,L,1,인문사회계열,2,801,700,2,2
2026851413,윤지유,student028@hanyang.ac.kr,010-3369-7284,102,L,1,자연계열,1,402,204,1,2
2026851413,윤지유,student028@hanyang.ac.kr,010-3369-7284,102,L,1,자연계열,2,402,204,3,3
2026880879,홍준서,student029@hanyang.ac.kr,010-9115-1606,101,L,1,인문사회계열,1,600,603,1,2
2026880879,홍준서,student029@hanyang.ac.kr,010-9115-1606,101,L,1,인문사회계열,2,600,603,3,4
2026498468,이소율,student030@hanyang.ac.kr,010-2121-4846,102,L,1,자연계열,1,210,403,3,5
2026498468,이소율,student030@hanyang.ac.kr,010-2121-4846,102,L,1,자연계열,2,210,403,3,5
2026711484,배지유,student031@hanyang.ac.kr,010-5712-9955,101,L,1,인문사회계열,1,801,802,1,2
2026711484,배지유,student031@hanyang.ac.kr,010-5712-9955,101,L,1,인문사회계열,2,801,802,2,3
2026693419,백유준,student032@hanyang.ac.kr,010-4770-6772,102,L,1,자연계열,1,403,301,3,5
2026693419,백유준,student032@hanyang.ac.kr,010-4770-6772,102,L,1,자연계열,2,403,301,3,5
2026591081,서가연,student033@hanyang.ac.kr,010-6992-2479,101,L,1,인문사회계열,1,803,602,3,5
2026591081,서가연,student033@hanyang.ac.kr,010-6992-2479,101,L,1,인문사회계열,2,803,602,3,5
2026766269,이도윤,student034@hanyang.ac.kr,010-5986-9071,101,L,1,인문사회계열,1,600,801,2,2
2026766269,이도윤,student034@hanyang.ac.kr,010-5986-9071,101,L,1,인문사회계열,2,801,600,3,3
2026327823,오지윤,student035@hanyang.ac.kr,010-6876-1992,101,L,1,인문사회계열,1,601,500,1,4
2026327823,오지윤,student035@hanyang.ac.kr,010-6876-1992,101,L,1,인문사회계열,2,601,500,3,4
2026344316,정지후,student036@hanyang.ac.kr,010-9850-5106,102,L,1,자연계열,1,206,400,1,5
2026344316,정지후,student036@hanyang.ac.kr,010-9850-5106,102,L,1,자연계열,2,400,206,1,5
2026790909,허서현,student037@hanyang.ac.kr,010-7984-2768,102,L,1,자연계열,1,401,201,2,5
2026790909,허서현,student037@hanyang.ac.kr,010-7984-2768,102,L,1,자연계열,2,401,201,2,5
2026865054,고윤서,student038@hanyang.ac.kr,010-2099-2494,101,L,1,인문사회계열,1,602,700,1,3
2026865054,고윤서,student038@hanyang.ac.kr,010-2099-2494,101,L,1,인문사회계열,2,602,700,2,4
2026323072,오지호,student039@hanyang.ac.kr,010-5564-4705,101,L,1,인문사회계열,1,602,501,1,4
2026323072,오지호,student039@hanyang.ac.kr,010-5564-4705,101,L,1,인문사회계열,2,602,501,2,5
2026265055,이준서,student040@hanyang.ac.kr,010-3579-1815,102,L,1,자연계열,1,301,302,1,4
2026265055,이준서,student040@hanyang.ac.kr,010-3579-1815,102,L,1,자연계열,2,301,302,3,5
2026403507,송다인,student041@hanyang.ac.kr,010-4770-9196,102,L,1,자연계열,1,204,406,1,4
2026403507,송다인,student041@hanyang.ac.kr,010-4770-9196,102,L,1,자연계열,2,406,204,1,4
2026985506,임하린,student042@hanyang.ac.kr,010-6562-4630,101,L,1,인문사회계열,1,803,602,1,2
2026985506,임하린,student042@hanyang.ac.kr,010-6562-4630,101,L,1,인문사회계열,2,803,602,2,2
2026891093,전승현,student043@hanyang.ac.kr,010-6179-3473,102,L,1,자연계열,1,406,402,2,3
2026891093,전승현,student043@hanyang.ac.kr,010-6179-3473,102,L,1,자연계열,2,406,402,3,5
2026258189,박수아,student044@hanyang.ac.kr,010-3827-1641,102,L,1,자연계열,1,210,401,3,4
2026258189,박수아,student044@hanyang.ac.kr,010-3827-1641,102,L,1,자연계열,2,210,401,3,5
2026466813,박정우,student045@hanyang.ac.kr,010-7171-6381,102,L,1,자연계열,1,400,403,1,3
2026466813,박정우,student045@hanyang.ac.kr,010-7171-6381,102,L,1,자연계열,2,400,403,3,3
2026289630,이하은,student046@hanyang.ac.kr,010-6968-4891,102,L,1,자연계열,1,401,301,2,4
2026289630,이하은,student046@hanyang.ac.kr,010-6968-4891,102,L,1,자연계열,2,401,301,3,4
2026627335,장예준,student047@hanyang.ac.kr,010-8873-7081,101,L,1,인문사회계열,1,601,700,2,4
2026627335,장예준,student047@hanyang.ac.kr,010-8873-7081,101,L,1,인문사회계열,2,700,601,3,5
2026493124,배준서,student048@hanyang.ac.kr,010-3254-1627,100,L,1,인문사회계열,1,600,603,1,1
2026493124,배준서,student048@hanyang.ac.kr,010-3254-1627,100,L,1,인문사회계열,2,600,603,2,3
2026769989,김예린,student049@hanyang.ac.kr,010-9443-4963,101,L,1,인문사회계열,1,501,500,2,1
2026769989,김예린,student049@hanyang.ac.kr,010-9443-4963,101,L,1,인문사회계열,2,501,500,2,2
2026491435,고예린,student050@hanyang.ac.kr,010-2698-6447,101,L,1,인문사회계열,1,802,500,1,4
2026491435,고예린,student050@hanyang.ac.kr,010-2698-6447,101,L,1,인문사회계열,2,500,802,1,5
2026430926,이윤아,student051@hanyang.ac.kr,010-4131-5687,100,L,1,자연계열,1,407,206,3,5
2026430926,이윤아,student051@hanyang.ac.kr,010-4131-5687,100,L,1,자연계열,2,407,206,3,5
2026436814,신준우,student052@hanyang.ac.kr,010-8272-6759,101,L,1,인문사회계열,1,801,502,1,2
2026436814,신준우,student052@hanyang.ac.kr,010-8272-6759,101,L,1,인문사회계열,2,801,502,2,3
2026501451,오민서,student053@hanyang.ac.kr,010-2259-3255,102,L,1,자연계열,1,406,402,3,1
2026501451,오민서,student053@hanyang.ac.kr,010-2259-3255,102,L,1,자연계열,2,406,402,3,2
2026848022,문시우,student054@hanyang.ac.kr,010-9882-5757,102,L,1,자연계열,1,204,202,1,3
2026848022,문시우,student054@hanyang.ac.kr,010-9882-5757,102,L,1,자연계열,2,204,202,1,4
2026906527,권지유,student055@hanyang.ac.kr,010-9476-6644,101,L,1,인문사회계열,1,803,700,1,1
2026906527,권지유,student055@hanyang.ac.kr,010-9476-6644,101,L,1,인문사회계열,2,803,700,3,2
2026659392,고소율,student056@hanyang.ac.kr,010-6531-1674,101,L,1,인문사회계열,1,802,502,1,3
2026659392,고소율,student056@hanyang.ac.kr,010-6531-1674,101,L,1,인문사회계열,2,502,802,3,5
2026162823,한다인,student057@hanyang.ac.kr,010-6231-6658,101,L,1,인문사회계열,1,601,700,1,2
2026162823,한다인,student057@hanyang.ac.kr,010-6231-6658,101,L,1,인문사회계열,2,601,700,2,3
2026359961,허준우,student058@hanyang.ac.kr,010-6364-6123,102,L,1,자연계열,1,303,203,1,5
2026359961,허준우,student058@hanyang.ac.kr,010-6364-6123,102,L,1,자연계열,2,303,203,1,5
2026900961,송유준,student059@hanyang.ac.kr,010-2204-7329,101,L,1,인문사회계열,1,601,502,1,1
2026900961,송유준,student059@hanyang.ac.kr,010-2204-7329,101,L,1,인문사회계열,2,502,601,1,3
2026640546,양나윤,student060@hanyang.ac.kr,010-5902-6511,101,L,1,인문사회계열,1,800,700,1,2
2026640546,양나윤,student060@hanyang.ac.kr,010-5902-6511,101,L,1,인문사회계열,2,800,700,3,3
2026278794,고선우,student061@hanyang.ac.kr,010-1517-2800,102,L,1,자연계열,1,201,405,2,4
2026278794,고선우,student061@hanyang.ac.kr,010-1517-2800,102,L,1,자연계열,2,405,201,3,5
2026855944,윤연우,student062@hanyang.ac.kr,010-5890-4684,101,L,1,인문사회계열,1,602,800,2,2
2026855944,윤연우,student062@hanyang.ac.kr,010-5890-4684,101,L,1,인문사회계열,2,800,602,3,3
2026669576,임다인,student063@hanyang.ac.kr,010-2294-6674,101,L,1,인문사회계열,1,501,601,1,4
2026669576,임다인,student063@hanyang.ac.kr,010-2294-6674,101,L,1,인문사회계열,2,601,501,3,4
2026656837,최유나,student064@hanyang.ac.kr,010-3252-1084,102,L,1,자연계열,1,207,201,1,1
2026656837,최유나,student064@hanyang.ac.kr,010-3252-1084,102,L,1,자연계열,2,207,201,2,2
2026906066,이현우,student065@hanyang.ac.kr,010-7846-3880,101,L,1,인문사회계열,1,602,601,1,3
2026906066,이현우,student065@hanyang.ac.kr,010-7846-3880,101,L,1,인문사회계열,2,602,601,3,5
2026866634,임다은,student066@hanyang.ac.kr,010-4164-3875,102,L,1,자연계열,1,407,203,1,1
2026866634,임다은,student066@hanyang.ac.kr,010-4164-3875,102,L,1,자연계열,2,407,203,2,3
2026165142,문서아,student067@hanyang.ac.kr,010-6095-2923,101,L,1,인문사회계열,1,802,602,2,1
2026165142,문서아,student067@hanyang.ac.kr,010-6095-2923,101,L,1,인문사회계열,2,802,602,2,3
2026969032,허지아,student068@hanyang.ac.kr,010-8239-2904,101,L,1,인문사회계열,1,801,501,2,3
2026969032,허지아,student068@hanyang.ac.kr,010-8239-2904,101,L,1,인문사회계열,2,501,801,2,3
2026147489,박윤서,student069@hanyang.ac.kr,010-1519-5703,101,L,1,인문사회계열,1,500,600,1,3
2026147489,박윤서,student069@hanyang.ac.kr,010-1519-5703,101,L,1,인문사회계열,2,500,600,3,3
2026412856,윤지유,student070@hanyang.ac.kr,010-6671-3541,102,L,1,자연계열,1,200,406,1,2
2026412856,윤지유,student070@hanyang.ac.kr,010-6671-3541,102,L,1,자연계열,2,200,406,3,3
2026403314,고혜원,student071@hanyang.ac.kr,010-6253-4881,102,L,1,자연계열,1,406,201,1,3
2026403314,고혜원,student071@hanyang.ac.kr,010-6253-4881,102,L,1,자연계열,2,406,201,3,5
2026891062,권예준,student072@hanyang.ac.kr,010-7761-7824,101,L,1,인문사회계열,1,601,502,2,2
2026891062,권예준,student072@hanyang.ac.kr,010-7761-7824,101,L,1,인문사회계열,2,502,601,2,4
2026116078,황선우,student073@hanyang.ac.kr,010-4350-7498,101,L,1,인문사회계열,1,600,602,1,4
2026116078,황선우,student073@hanyang.ac.kr,010-4350-7498,101,L,1,인문사회계열,2,600,602,2,5
2026980521,윤하린,student074@hanyang.ac.kr,010-3390-1265,102,L,1,자연계열,1,407,405,1,2
2026980521,윤하린,student074@hanyang.ac.kr,010-3390-1265,102,L,1,자연계열,2,407,405,2,2
2026668471,고예준,student075@hanyang.ac.kr,010-1104-7756,102,L,1,자연계열,1,405,307,3,3
2026668471,고예준,student075@hanyang.ac.kr,010-1104-7756,102,L,1,자연계열,2,405,307,3,3
2026301255,서지유,student076@hanyang.ac.kr,010-4984-4700,102,L,1,자연계열,1,306,203,2,2
2026301255,서지유,student076@hanyang.ac.kr,010-4984-4700,102,L,1,자연계열,2,203,306,2,3
2026669408,조예은,student077@hanyang.ac.kr,010-3362-7525,100,L,1,자연계열,1,403,202,2,5
2026669408,조예은,student077@hanyang.ac.kr,010-3362-7525,100,L,1,자연계열,2,202,403,2,5
2026572436,류가은,student078@hanyang.ac.kr,010-7227-2404,102,L,1,자연계열,1,208,402,1,5
2026572436,류가은,student078@hanyang.ac.kr,010-7227-2404,102,L,1,자연계열,2,402,208,2,5
2026570646,박수빈,student079@hanyang.ac.kr,010-6315-7311,102,L,1,자연계열,1,204,202,2,1
2026570646,박수빈,student079@hanyang.ac.kr,010-6315-7311,102,L,1,자연계열,2,204,202,2,1
2026514913,신혜원,student080@hanyang.ac.kr,010-3230-5922,101,L,1,인문사회계열,1,501,502,1,4
2026514913,신혜원,student080@hanyang.ac.kr,010-3230-5922,101,L,1,인문사회계열,2,501,502,3,5
2026309505,양지유,student081@hanyang.ac.kr,010-4434-8183,100,L,1,인문사회계열,1,501,602,2,3
2026309505,양지유,student081@hanyang.ac.kr,010-4434-8183,100,L,1,인문사회계열,2,602,501,2,5
2026951755,오준우,student082@hanyang.ac.kr,010-1725-7547,102,L,1,자연계열,1,407,300,2,1
2026951755,오준우,student082@hanyang.ac.kr,010-1725-7547,102,L,1,자연계열,2,407,300,3,1
2026812565,임하은,student083@hanyang.ac.kr,010-2406-2901,101,L,1,인문사회계열,1,602,603,2,2
2026812565,임하은,student083@hanyang.ac.kr,010-2406-2901,101,L,1,인문사회계열,2,602,603,2,2
2026447067,강예린,student084@hanyang.ac.kr,010-8080-7481,102,L,1,자연계열,1,306,205,2,2
2026447067,강예린,student084@hanyang.ac.kr,010-8080-7481,102,L,1,자연계열,2,306,205,3,3
2026953266,정승현,student085@hanyang.ac.kr,010-2931-4908,102,L,1,자연계열,1,303,300,2,5
2026953266,정승현,student085@hanyang.ac.kr,010-2931-4908,102,L,1,자연계열,2,300,303,3,5
2026954815,신다인,student086@hanyang.ac.kr,010-8272-9006,101,L,1,인문사회계열,1,500,700,1,3
2026954815,신다인,student086@hanyang.ac.kr,010-8272-9006,101,L,1,인문사회계열,2,500,700,3,4
2026893547,백시은,student087@hanyang.ac.kr,010-5055-5877,101,L,1,인문사회계열,1,602,800,1,3
2026893547,백시은,student087@hanyang.ac.kr,010-5055-5877,101,L,1,인문사회계열,2,800,602,3,4
2026944565,문유준,student088@hanyang.ac.kr,010-5740-5380,102,L,1,자연계열,1,206,407,1,2
2026944565,문유준,student088@hanyang.ac.kr,010-5740-5380,102,L,1,자연계열,2,407,206,2,4
2026845951,류예린,student089@hanyang.ac.kr,010-5402-7786,102,L,1,자연계열,1,404,204,1,4
2026845951,류예린,student089@hanyang.ac.kr,010-5402-7786,102,L,1,자연계열,2,404,204,2,5
2026454161,손예준,student090@hanyang.ac.kr,010-1752-2631,101,L,1,인문사회계열,1,601,602,2,4
2026454161,손예준,student090@hanyang.ac.kr,010-1752-2631,101,L,1,인문사회계열,2,601,602,2,5
2026780432,신시은,student091@hanyang.ac.kr,010-2494-2559,101,L,1,인문사회계열,1,601,501,1,2
2026780432,신시은,student091@hanyang.ac.kr,010-2494-2559,101,L,1,인문사회계열,2,601,501,2,4
2026485416,고준서,student092@hanyang.ac.kr,010-2120-9691,101,L,1,인문사회계열,1,501,803,3,4
2026485416,고준서,student092@hanyang.ac.kr,010-2120-9691,101,L,1,인문사회계열,2,501,803,3,4
2026246622,전유준,student093@hanyang.ac.kr,010-1439-5942,101,L,1,인문사회계열,1,602,603,1,2
2026246622,전유준,student093@hanyang.ac.kr,010-1439-5942,101,L,1,인문사회계열,2,602,603,3,4
2026907788,이시아,student094@hanyang.ac.kr,010-7520-9300,100,L,1,자연계열,1,304,406,1,1
2026907788,이시아,student094@hanyang.ac.kr,010-7520-9300,100,L,1,자연계열,2,406,304,3,1
2026190400,양가은,student095@hanyang.ac.kr,010-3877-2956,101,L,1,인문사회계열,1,803,600,3,3
2026190400,양가은,student095@hanyang.ac.kr,010-3877-2956,101,L,1,인문사회계열,2,803,600,3,3
2026758015,강서윤,student096@hanyang.ac.kr,010-3577-5179,100,L,1,자연계열,1,208,404,1,2
2026758015,강서윤,student096@hanyang.ac.kr,010-3577-5179,100,L,1,자연계열,2,208,404,2,3
2026155230,권유준,student097@hanyang.ac.kr,010-6090-6362,101,L,1,인문사회계열,1,800,501,1,5
2026155230,권유준,student097@hanyang.ac.kr,010-6090-6362,101,L,1,인문사회계열,2,501,800,3,5
2026463251,고지우,student098@hanyang.ac.kr,010-6038-2703,102,L,1,자연계열,1,200,302,2,1
2026463251,고지우,student098@hanyang.ac.kr,010-6038-2703,102,L,1,자연계열,2,302,200,3,2
2026348273,양승현,student099@hanyang.ac.kr,010-6211-8417,100,L,1,자연계열,1,302,403,1,5
2026348273,양승현,student099@hanyang.ac.kr,010-6211-8417,100,L,1,자연계열,2,302,403,3,5
2026360276,강서준,student100@hanyang.ac.kr,010-7625-8408,102,L,1,자연계열,1,204,210,3,1
2026360276,강서준,student100@hanyang.ac.kr,010-7625-8408,102,L,1,자연계열,2,210,204,3,2
2026196446,이준우,student101@hanyang.ac.kr,010-8096-7471,102,L,1,자연계열,1,402,303,3,2
2026196446,이준우,student101@hanyang.ac.kr,010-8096-7471,102,L,1,자연계열,2,402,303,3,2
2026120478,오다은,student102@hanyang.ac.kr,010-9231-6269,102,L,1,자연계열,1,402,407,3,2
2026120478,오다은,student102@hanyang.ac.kr,010-9231-6269,102,L,1,자연계열,2,402,407,3,4
2026945372,류다은,student103@hanyang.ac.kr,010-3328-4084,102,L,1,자연계열,1,205,207,2,3
2026945372,류다은,student103@hanyang.ac.kr,010-3328-4084,102,L,1,자연계열,2,205,207,2,5
2026482614,한정우,student104@hanyang.ac.kr,010-6285-3235,102,L,1,자연계열,1,406,203,3,5
2026482614,한정우,student104@hanyang.ac.kr,010-6285-3235,102,L,1,자연계열,2,406,203,3,5
2026408823,손다은,student105@hanyang.ac.kr,010-1530-3983,102,L,1,자연계열,1,301,209,1,5
2026408823,손다은,student105@hanyang.ac.kr,010-1530-3983,102,L,1,자연계열,2,301,209,3,5
2026559507,오지윤,student106@hanyang.ac.kr,010-7149-2661,101,L,1,인문사회계열,1,501,500,2,5
2026559507,오지윤,student106@hanyang.ac.kr,010-7149-2661,101,L,1,인문사회계열,2,501,500,3,5
2026178645,황다인,student107@hanyang.ac.kr,010-1507-8066,101,L,1,인문사회계열,1,502,603,2,1
2026178645,황다인,student107@hanyang.ac.kr,010-1507-8066,101,L,1,인문사회계열,2,502,603,3,3
2026529161,임선우,student108@hanyang.ac.kr,010-2571-1813,100,L,1,자연계열,1,210,206,2,4
2026529161,임선우,student108@hanyang.ac.kr,010-2571-1813,100,L,1,자연계열,2,210,206,3,5
2026293862,권서진,student109@hanyang.ac.kr,010-4706-5400,101,L,1,인문사회계열,1,802,501,1,1
2026293862,권서진,student109@hanyang.ac.kr,010-4706-5400,101,L,1,인문사회계열,2,501,802,2,1
2026995420,전준서,student110@hanyang.ac.kr,010-2970-8357,102,L,1,자연계열,1,304,209,2,5
2026995420,전준서,student110@hanyang.ac.kr,010-2970-8357,102,L,1,자연계열,2,304,209,2,5
2026694116,최시아,student111@hanyang.ac.kr,010-5687-9775,101,L,1,인문사회계열,1,501,603,2,5
2026694116,최시아,student111@hanyang.ac.kr,010-5687-9775,101,L,1,인문사회계열,2,501,603,3,5
2026827356,양윤서,student112@hanyang.ac.kr,010-5400-7102,101,L,1,인문사회계열,1,801,502,1,4
2026827356,양윤서,student112@hanyang.ac.kr,010-5400-7102,101,L,1,인문사회계열,2,502,801,2,5
2026168804,김현우,student113@hanyang.ac.kr,010-4158-4288,101,L,1,인문사회계열,1,500,800,1,1
2026168804,김현우,student113@hanyang.ac.kr,010-4158-4288,101,L,1,인문사회계열,2,500,800,2,3
2026597635,문하준,student114@hanyang.ac.kr,010-5670-1449,101,L,1,인문사회계열,1,801,700,2,1
2026597635,문하준,student114@hanyang.ac.kr,010-5670-1449,101,L,1,인문사회계열,2,801,700,2,2
2026420297,권서진,student115@hanyang.ac.kr,010-4575-8646,102,L,1,자연계열,1,208,401,2,2
2026420297,권서진,student115@hanyang.ac.kr,010-4575-8646,102,L,1,자연계열,2,208,401,3,3
2026409963,류혜원,student116@hanyang.ac.kr,010-4111-6622,102,L,1,자연계열,1,405,200,1,2
2026409963,류혜원,student116@hanyang.ac.kr,010-4111-6622,102,L,1,자연계열,2,405,200,2,2
2026714015,전시우,student117@hanyang.ac.kr,010-8736-4187,101,L,1,인문사회계열,1,603,602,1,2
2026714015,전시우,student117@hanyang.ac.kr,010-8736-4187,101,L,1,인문사회계열,2,603,602,3,4
2026428638,강채원,student118@hanyang.ac.kr,010-2442-3120,100,L,1,인문사회계열,1,602,802,2,2
2026428638,강채원,student118@hanyang.ac.kr,010-2442-3120,100,L,1,인문사회계열,2,602,802,2,2
2026420984,안수빈,student119@hanyang.ac.kr,010-9587-6535,102,L,1,자연계열,1,203,301,1,2
2026420984,안수빈,student119@hanyang.ac.kr,010-9587-6535,102,L,1,자연계열,2,203,301,3,3
2026565897,고예린,student120@hanyang.ac.kr,010-1152-5933,102,L,1,자연계열,1,404,201,1,2
2026565897,고예린,student120@hanyang.ac.kr,010-1152-5933,102,L,1,자연계열,2,201,404,2,2
2026804258,박서아,student121@hanyang.ac.kr,010-9383-2229,101,L,1,인문사회계열,1,600,602,1,3
2026804258,박서아,student121@hanyang.ac.kr,010-9383-2229,101,L,1,인문사회계열,2,602,600,1,4
2026381342,서지유,student122@hanyang.ac.kr,010-5453-7319,100,L,1,인문사회계열,1,700,602,3,4
2026381342,서지유,student122@hanyang.ac.kr,010-5453-7319,100,L,1,인문사회계열,2,602,700,3,4
2026786789,류우진,student123@hanyang.ac.kr,010-6542-9504,101,L,1,인문사회계열,1,700,500,1,3
2026786789,류우진,student123@hanyang.ac.kr,010-6542-9504,101,L,1,인문사회계열,2,700,500,3,5
2026152796,권은채,student124@hanyang.ac.kr,010-8341-2442,101,L,1,인문사회계열,1,600,602,2,2
2026152796,권은채,student124@hanyang.ac.kr,010-8341-2442,101,L,1,인문사회계열,2,602,600,3,2
2026956255,문가은,student125@hanyang.ac.kr,010-6952-8414,101,L,1,인문사회계열,1,602,803,1,3
2026956255,문가은,student125@hanyang.ac.kr,010-6952-8414,101,L,1,인문사회계열,2,602,803,2,5
2026919378,백유나,student126@hanyang.ac.kr,010-3018-8381,102,L,1,자연계열,1,301,206,1,4
2026919378,백유나,student126@hanyang.ac.kr,010-3018-8381,102,L,1,자연계열,2,301,206,2,4
2026239850,문은서,student127@hanyang.ac.kr,010-6143-4560,101,L,1,인문사회계열,1,601,602,1,5
2026239850,문은서,student127@hanyang.ac.kr,010-6143-4560,101,L,1,인문사회계열,2,602,601,3,5
2026159354,정나윤,student128@hanyang.ac.kr,010-2016-5835,102,L,1,자연계열,1,301,204,1,1
2026159354,정나윤,student128@hanyang.ac.kr,010-2016-5835,102,L,1,자연계열,2,301,204,3,2
2026779091,조유준,student129@hanyang.ac.kr,010-8353-3906,101,L,1,인문사회계열,1,600,802,1,4
2026779091,조유준,student129@hanyang.ac.kr,010-8353-3906,101,L,1,인문사회계열,2,600,802,3,4
2026236384,정도윤,student130@hanyang.ac.kr,010-3518-6285,102,L,1,자연계열,1,302,208,1,1
2026236384,정도윤,student130@hanyang.ac.kr,010-3518-6285,102,L,1,자연계열,2,302,208,3,2
